Protein_ID	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	subject_id	Gene_ID	exprLevel_log	transcript_ID
595616	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.005G030800.1	WUAT02021348.1	6.314452948	595616
595616	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.005G030800.1	WUAT02021348.1	6.314452948	595616
595616	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.005G030800.1	WUAT02021348.1	6.314452948	595616
596084	3.2.1.15	Polygalacturonase.	Random hydrolysis of 1,4-alpha-D-galactosiduronic linkages in pectate and other galacturonans.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.008G211500.1	WUAT02018648.1	9.003934227	596084
596084	3.2.1.15	Polygalacturonase.	Random hydrolysis of 1,4-alpha-D-galactosiduronic linkages in pectate and other galacturonans.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC	Potri.008G211500.1	WUAT02018648.1	9.003934227	596084
596283	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.	\N	Glycogen storage disease II; MIM:232300.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.011G154500.1	WUAT02006334.1	10.27344095	596283
596283	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.	\N	Glycogen storage disease II; MIM:232300.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.011G154500.1	WUAT02010351.1	11.77741811	596283
596283	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.	\N	Glycogen storage disease II; MIM:232300.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.011G154500.1	WUAT02006334.1	10.27344095	596283
596283	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.	\N	Glycogen storage disease II; MIM:232300.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.011G154500.1	WUAT02010351.1	11.77741811	596283
596739	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.004G223900.1	WUAT02001603.1	10.18064389	596739
596739	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.004G223900.1	WUAT02001603.1	10.18064389	596739
596739	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.004G223900.1	WUAT02001603.1	10.18064389	596739
596739	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.004G223900.1	WUAT02001603.1	10.18064389	596739
596739	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.004G223900.1	WUAT02001603.1	10.18064389	596739
596759	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.004G226700.1	WUAT02010159.1	11.28022252	596759
596759	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	Potri.004G226700.1	WUAT02010159.1	11.28022252	596759
597072	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC	Potri.017G059400.1	WUAT02015202.1	13.23828676	597072
597072	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.017G059400.1	WUAT02015202.1	13.23828676	597072
597670	3.1.2.15	Ubiquitin thiolesterase.	Ubiquitin C-terminal thiolester + H(2)O = ubiquitin + a thiol.	\N	\N	\N	\N	\N	Potri.001G197400.2	WUAT02003107.1	9.522108144	597670
597671	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.001G197300.1	WUAT02013847.1	10.22233983	597671
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Ethylbenzene degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	D-Arginine and D-ornithine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
639731	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC	Potri.001G014000.4	WUAT02003860.1	7.000842396	639731
640402	1.1.1.44	Phosphogluconate dehydrogenase (decarboxylating).	6-phospho-D-gluconate + NADP(+) = D-ribulose 5-phosphate + CO(2) + NADPH.	\N	6-phosphogluconate dehydrogenase deficiency; MIM: 172200.	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC	Potri.001G095800.1	WUAT02009978.1	10.96746425	640402
640642	3.1.1.5	Lysophospholipase.	2-lysophosphatidylcholine + H(2)O = glycerophosphocholine + a fatty acid anion.	\N	\N	Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC	Potri.001G173700.1	WUAT02006548.1	9.603128882	640642
641133	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.001G245700.1	WUAT02014243.1	11.62980419	641133
642210	2.3.1.61	Dihydrolipoamide S-succinyltransferase.	Succinyl-CoA + dihydrolipoamide = CoA + S-succinyldihydrolipoamide.	Lipoyl group.	Maple syrup urine disease type II; MIM:248610.	Lysine degradation	Amino Acid Metabolism	METABOLIC	Potri.001G357000.2	WUAT02005212.1	9.678700432	642210
642210	2.3.1.61	Dihydrolipoamide S-succinyltransferase.	Succinyl-CoA + dihydrolipoamide = CoA + S-succinyldihydrolipoamide.	Lipoyl group.	Maple syrup urine disease type II; MIM:248610.	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC	Potri.001G357000.2	WUAT02005212.1	9.678700432	642210
643073	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.002G032100.2	WUAT02012093.1	10.00861456	643073
644324	5.1.3.-	Acting on carbohydrates and derivatives.	\N	\N	\N	\N	\N	\N	Potri.002G146500.1	WUAT02020656.1	11.68194619	644324
646132	1.3.3.6	Acyl-CoA oxidase.	Acyl-CoA + O(2) = trans-2,3-dehydroacyl-CoA + H(2)O(2).	FAD.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC	Potri.003G079200.1	WUAT02020733.1	9.994177441	646132
648034	3.1.1.29	Aminoacyl-tRNA hydrolase.	N-substituted aminoacyl-tRNA + H(2)O = N-substituted amino acid + tRNA.	\N	\N	\N	\N	\N	Potri.004G098100.3	WUAT02016732.1	10.02708657	648034
648419	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.004G133500.6	WUAT02001221.1	10.56321277	648419
648811	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.004G176600.1	WUAT02000808.1	11.84541627	648811
649116	1.1.1.91	Aryl-alcohol dehydrogenase (NADP+).	An aromatic alcohol + NADP(+) = an aromatic aldehyde + NADPH.	\N	\N	\N	\N	\N	Potri.009G146000.1	WUAT02007410.1	8.296748344	649116
651251	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.	\N	Prostaglandin and leukotriene metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.005G162400.1	WUAT02009535.1	11.25267966	651251
651251	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.	\N	Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC	Potri.005G162400.1	WUAT02009535.1	11.25267966	651251
651251	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.005G162400.1	WUAT02009535.1	11.25267966	651251
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Lysine degradation	Amino Acid Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Synthesis and degradation of ketone bodies	Lipid Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652350	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid metabolism	Lipid Metabolism	METABOLIC	Potri.006G004400.2	WUAT02008104.1	9.324390007	652350
652454	2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate aminotransferase.	S-adenosyl-L-methionine + 8-amino-7-oxononanoate = S-adenosyl-4- methylthio-2-oxobutanoate + 7,8-diaminononanoate.	Pyridoxal-phosphate.	\N	Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.006G020900.1	WUAT02001704.1	7.312371668	652454
652970	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	Potri.006G085400.2	WUAT02008813.1	10.98167602	652970
652970	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G085400.2	WUAT02008813.1	10.98167602	652970
653335	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.006G154200.1	WUAT02009010.1	9.972747387	653335
653335	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.006G154200.1	WUAT02010387.1	9.310033481	653335
653335	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.006G154200.1	WUAT02009010.1	9.972747387	653335
653335	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.006G154200.1	WUAT02010387.1	9.310033481	653335
653571	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.006G185100.1	WUAT02018658.1	10.6153486	653571
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Glutamate metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Carbon fixation	Energy Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
654206	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.	\N	Cysteine metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G260200.4	WUAT02000590.1	9.700976572	654206
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02007177.1	3.12741695	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02014890.1	2.599303595	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02011913.1	10.06954801	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02015802.1	4.667155902	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02008119.1	7.314896561	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02001610.1	0.973167415	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02009327.1	6.16013934	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02007602.1	7.978775827	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02005253.1	6.860896436	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02022078.1	8.79959705	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02014801.1	8.66807573	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02014730.1	5.321007524	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02020643.1	7.472925077	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02015301.1	12.08455711	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02000968.1	7.241989743	655357
655357	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.007G020100.1	WUAT02016579.1	8.614232421	655357
656143	2.7.7.22	Mannose-1-phosphate guanylyltransferase (GDP).	GDP + D-mannose 1-phosphate = phosphate + GDP-mannose.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.008G060100.1	WUAT02013814.1	11.05703778	656143
657555	1.2.4.1	Pyruvate dehydrogenase (lipoamide).	Pyruvate + lipoamide = S-acetyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	Ataxia with lactic acidosis I; MIM:208800.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC	Potri.008G192500.1	WUAT02022718.1	10.91172466	657555
657555	1.2.4.1	Pyruvate dehydrogenase (lipoamide).	Pyruvate + lipoamide = S-acetyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	Ataxia with lactic acidosis I; MIM:208800.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.008G192500.1	WUAT02022718.1	10.91172466	657555
657555	1.2.4.1	Pyruvate dehydrogenase (lipoamide).	Pyruvate + lipoamide = S-acetyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	Ataxia with lactic acidosis I; MIM:208800.	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.008G192500.1	WUAT02022718.1	10.91172466	657555
657555	1.2.4.1	Pyruvate dehydrogenase (lipoamide).	Pyruvate + lipoamide = S-acetyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	Ataxia with lactic acidosis I; MIM:208800.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.008G192500.1	WUAT02022718.1	10.91172466	657555
