Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_5875	1.47009930983252	0.0345063760220429	441	Metallopeptidase	Togninia minima	Ophiostoma piceae	K02083	allC; allantoate deiminase [EC:3.5.3.9]	n-carbamoyl-l-amino acid	2	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; P:metabolic process	EC:3.5.3.0	N	gene_5897	10	0	0	4	6	0	0	8	1984457	1984711
gene_5876	0	0	517	Purine-cytosine permease	Capronia coronata	Ophiostoma piceae			nucleoside transporter	3	F:nucleobase transmembrane transporter activity; P:nucleobase transport; C:membrane		N	gene_5898	0	0	0	0	0	0	0	0	1984458	1984712
gene_5877	1.66785463093615	-1.81520796793084	430	Salicylate hydroxylase	Grosmannia clavigera	Ophiostoma piceae			aromatic ring monooxygenase	2	F:oxidoreductase activity; P:oxidation-reduction process	-	N	gene_5899	2	0	0	0	4	4	4	7	1984459	1984713
gene_5878	0.271051226563732	0.624898617204182	865	Beta-glucosidase B (Cellobiase B/Gentiobiase B)	Stachybotrys chartarum	Ophiostoma piceae			beta-glucosidase b	3	F:binding; F:hydrolase activity, acting on glycosyl bonds; P:transcription, DNA-dependent	-	N	gene_5900	6	0	0	0	0	0	0	0	1984460	1984714
gene_5879	0.227095163648846	-0.109143634377616	253	Putative uncharacterized protein	Penicillium rubens	Penicillium rubens			Pc16g11590	4	F:transferase activity, transferring phosphorus-containing groups; F:ATP binding; F:protein kinase activity; P:protein phosphorylation		N	gene_5901	2	0	0	0	2	0	0	1	1984461	1984715
gene_5880	3.4470286474105	-0.446347128861987	571	Allantoin permease (Allantoin transport protein)	Grosmannia clavigera	Ophiostoma piceae	K03457	TC.NCS1; nucleobase:cation symporter-1, NCS1 family	uracil permease	3	P:nucleobase transport; C:membrane; F:nucleobase transmembrane transporter activity	-	N	gene_5902	24	0	0	4	28	0	8	2	1984462	1984716
gene_5881	0	0	491	Hexose transporter	Togninia minima	Ophiostoma piceae			hexose transporter	4	P:transmembrane transport; C:integral to membrane; F:substrate-specific transmembrane transporter activity; P:transcription, DNA-dependent	-	N	gene_5903	0	0	0	0	0	0	0	0	1984463	1984717
gene_5882	6.24237607674201	-1.80527701567414	963	Serine/threonine-protein kinase	Cordyceps militaris	Ophiostoma piceae			camk rad53 protein kinase	1	F:transferase activity	-	N	gene_5904	18	0	0	4	26	13	8	24	1984464	1984718
gene_5883	0	0	90	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_5905	0	0	0	0	0	0	0	0	1984465	1984719
gene_5884	8.8379071791154	-0.296155022618951	1 033	Spindle pole body component	Grosmannia clavigera	Ophiostoma piceae	K13103	TFIP11; tuftelin-interacting protein 11	spindle pole body component	5	P:regulation of transcription, DNA-dependent; F:nucleic acid binding; C:nucleus; F:DNA binding; P:biological_process		N	gene_5906	24	0	0	38	44	10	6	20	1984466	1984720
gene_5885	6.9574566028745	-0.270119996658657	425	Neutral cholesterol ester hydrolase 1 (Chlorpyrifosoxon-binding protein)	Gaeumannomyces graminis	Ophiostoma piceae			alpha beta hydrolase fold protein	2	F:hydrolase activity; P:metabolic process		N	gene_5907	16	0	0	32	22	6	2	32	1984467	1984721
gene_5886	2.0786897375896	-1.16012010281815	2 613	Polyketide synthase PksJ	Colletotrichum gloeosporioides	Ophiostoma piceae	K13611	pksJ; polyketide synthase PksJ	polyketide synthase	5	F:transferase activity; P:metabolic process; F:nucleotide binding; F:catalytic activity; F:phosphopantetheine binding		N	gene_5908	10	0	0	0	1	8	0	8	1984468	1984722
gene_5887	0.124018454995642	-0.319660601727373	607	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_5909	0	0	0	0	0	0	0	2	1984469	1984723
gene_5888	5.21047057110002	-2.88743200747462	444	Flavohemoprotein (Flavohemoglobin/Nitric oxide dioxygenase)	Neurospora crassa	Ophiostoma piceae	K05916	hmp, YHB1; nitric oxide dioxygenase [EC:1.14.12.17]	oxidoreductase-like protein	9	P:oxidation-reduction process; F:oxygen transporter activity; F:heme binding; F:oxidoreductase activity; F:oxygen binding; P:oxygen transport; F:iron ion binding; P:transport; C:cellular_component		N	gene_5910	2	0	0	2	16	22	10	4	1984470	1984724
gene_589	31.5031006711712	0.407473594578103	1 388	Phosphoribosylformylglycinamidine synthase	Grosmannia clavigera	Ophiostoma piceae	K01952	E6.3.5.3, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	phosphoribosylformylglycinamidine synthase	2	P:'de novo' IMP biosynthetic process; F:phosphoribosylformylglycinamidine synthase activity	EC:6.3.5.3	N	gene_590	122	4	10	61	92	28	30	46	1979150	1979404
gene_5890	2.13254212256132	0.503979077088642	545	Integral membrane protein	Grosmannia clavigera	Ophiostoma piceae			cfem domain-containing protein	0	-		Y	gene_5911	23	0	0	4	6	0	4	2	1984471	1984725
gene_5891	24.8154216223629	0.929641041825074	346	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae				0	-		N	gene_5912	38	0	28	12	34	22	24	23	1984472	1984726
gene_5891.1	2.20770742465446	-0.0477606127581558	519	MFS general substrate transporter	Pestalotiopsis fici	Ophiostoma piceae	K08192	DAL; MFS transporter, ACS family, allantoate permease	mfs general substrate transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_5913	2	0	2	0	8	2	0	9	1984473	1984727
gene_5892	0	0	524	Isocitrate lyase	Nectria haematococca	Ophiostoma piceae	K01637	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]	isocitrate lyase	2	P:carboxylic acid metabolic process; F:isocitrate lyase activity	EC:4.1.3.1	N	gene_5914	0	0	0	0	0	0	0	0	1984474	1984728
gene_5893	0	0	269	Putative glutamine amidotransferase-like protein C13C5.04	Nectria haematococca	Ophiostoma piceae			hypothetical protein NECHADRAFT_41980	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	gene_5915	0	0	0	0	0	0	0	0	1984475	1984729
gene_5893.1	1.34225788229178	-1.8814750263926	373	Conserved hypothetical protein	Grosmannia clavigera	Ophiostoma piceae				0	-		N	gene_5916	0	0	0	0	6	0	10	0	1984476	1984730
gene_5894	0.223768959140308	0.175394561479428	469	Putative aminotransferase	Nectria haematococca	Ophiostoma piceae			tpa: hypothetical	3	P:biosynthetic process; F:catalytic activity; F:pyridoxal phosphate binding		N	gene_5917	0	0	0	2	2	0	0	0	1984477	1984731
gene_5895	0	0	501	Putative succinate-semialdehyde dehydrogenase C1002.12c	Pestalotiopsis fici	Ophiostoma piceae			succinate-semialdehyde dehydrogenase	2	F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; P:oxidation-reduction process	EC:1.2.1.0	N	gene_5918	0	0	0	0	0	0	0	0	1984478	1984732
gene_5896	0.479642926894944	-0.231070127410107	538	General amino acid permease AGP3	Pestalotiopsis fici	Ophiostoma piceae	K11735	gabP; GABA permease	amino acid permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	gene_5919	4	0	0	0	8	0	0	0	1984479	1984733
gene_5897	1.01107585537853	-0.154485987008951	701	Copper amine oxidase 1	Talaromyces marneffei	Ophiostoma piceae			copper amine oxidase	5	F:copper ion binding; P:oxidation-reduction process; F:quinone binding; F:primary amine oxidase activity; P:amine metabolic process	EC:1.4.3.21	N	gene_5920	10	0	0	0	3	0	4	0	1984480	1984734
gene_5898	1.23071546913408	-0.272236081254298	146	Putative uncharacterized protein	Pestalotiopsis fici	Ophiostoma piceae			fungal specific transcription	0	-		N	gene_5921	8	0	0	2	6	0	0	8	1984481	1984735
gene_5899	2.33346603368893	-1.39121739888098	632	Putative uncharacterized protein	Capronia coronata	Ophiostoma piceae			c6 transcription	1	P:nitrogen compound metabolic process	-	N	gene_5922	6	0	0	2	2	2	14	0	1984482	1984736
gene_59	0.969593136857336	-1.55541679405169	336	Mitochondrial thiamine pyrophosphate carrier 1	Grosmannia clavigera	Ophiostoma piceae	K15108	SLC25A19, DNC, TPC1; solute carrier family 25 (mitochondrial thiamine pyrophosphate transporter), member 19	mitochondrial deoxynucleotide carrier	3	C:integral to membrane; C:mitochondrion; P:transmembrane transport	-	N	gene_62	0	0	0	0	4	6	0	0	1978622	1978876
gene_590	8.04977659714327	0.742989403356448	380	WD repeat protein	Grosmannia clavigera	Ophiostoma piceae	K13124	MORG1; mitogen-activated protein kinase organizer 1	mitogen-activated protein kinase organizer 1	2	F:kinase activity; P:phosphorylation		N	gene_591	12	4	2	8	28	10	2	4	1979151	1979405
gene_5900	2.59590591779934	0.870882470158095	892	Positive regulator of purine utilization	Nectria haematococca	Ophiostoma piceae			hypothetical protein NECHADRAFT_80988	1	P:transcription, DNA-dependent	-	N	gene_5923	14	0	0	16	14	0	0	4	1984483	1984737
gene_5901	22.3565956904586	0.253635252820858	414	Metacaspase-1A	Grosmannia clavigera	Ophiostoma piceae			caspase-like protein	2	F:cysteine-type endopeptidase activity; P:proteolysis	EC:3.4.22.0	N	gene_5924	90	6	0	48	88	8	30	39	1984484	1984738
gene_5902	141.675424416741	1.94598789993656	580	Amino-acid permease inda1	Trichoderma atroviride	Ophiostoma piceae			amino-acid permease inda1	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	gene_5925	1038	8	70	339	316	60	54	46	1984485	1984739
gene_5903	8.09693681612142	-1.18677754339928	463	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_5926	24	0	0	16	74	8	12	10	1984486	1984740
gene_5904	3.31003060388753	-1.29191238624951	221	DNA replication complex GINS protein psf-3	Grosmannia clavigera	Ophiostoma piceae	K10734	GINS3; GINS complex subunit 3	dna replication complex gins protein psf-3	2	C:nucleus; P:DNA replication	-	N	gene_5927	10	0	0	4	15	7	6	6	1984487	1984741
gene_5905	140.790140358245	-0.677956354679127	229	Superoxide dismutase	Grosmannia clavigera	Ophiostoma piceae	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	superoxide dismutase	4	F:metal ion binding; P:superoxide metabolic process; F:superoxide dismutase activity; P:oxidation-reduction process	EC:1.15.1.1	N	gene_5928	323	16	26	194	709	122	214	317	1984488	1984742
gene_5906	12.6857998047982	-1.21846457715325	603	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein MGG_14711	0	-		Y	gene_5929	47	0	0	20	74	6	28	38	1984489	1984743
gene_5907	3.28860090420979	-0.179845363901166	655	AAA family ATPase	Grosmannia clavigera	Ophiostoma piceae	K07478	ycaJ; putative ATPase	aaa family atpase	3	F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity		N	gene_5930	12	0	0	13	21	2	2	8	1984490	1984744
gene_5907.1	12.7250934802214	-0.836738596222803	351	Iron-sulfur cluster assembly protein	Grosmannia clavigera	Ophiostoma piceae	K13628	iscA, ISCA1; iron-sulfur cluster assembly protein		3	P:iron-sulfur cluster assembly; F:structural molecule activity; F:iron-sulfur cluster binding		N	gene_5931	18	0	4	22	33	17	23	35	1984491	1984745
gene_5908	6.42270853362256	-0.276449316616277	712	Conserved hypothetical protein	Nectria haematococca	Ophiostoma piceae			predicted protein	0	-		N	gene_5932	15	0	2	16	29	4	4	24	1984492	1984746
gene_5908.1	4.7859744053834	0.520145199655359	454	n-Acyltransferase	Grosmannia clavigera	Ophiostoma piceae				2	F:transferase activity; F:N-acetyltransferase activity		N	gene_5933	38	0	0	16	16	1	8	4	1984493	1984747
gene_5909	1.1973183518108	-0.388144156604657	758	Centromere protein I (CENP-I)	Grosmannia clavigera	Ophiostoma piceae	K11501	CENPI; centromere protein I	mis6 domain containing protein	0	-		N	gene_5934	10	0	0	0	2	0	6	0	1984494	1984748
gene_591	8.55140233814226	0.160965175695365	394	Alpha-mannosyltransferase	Grosmannia clavigera	Ophiostoma piceae	K03854	KTR; mannosyltransferase [EC:2.4.1.-]	glycosyltransferase family 15 protein	3	C:membrane; F:mannosyltransferase activity; P:protein glycosylation	-	Y	gene_592	49	0	2	18	8	5	6	38	1979152	1979406
gene_5910	7.3352163508526	0.12226268578128	350	ABC transporter	Grosmannia clavigera	Ophiostoma piceae	K12608	CAF16; CCR4-NOT complex subunit CAF16	abc transporter	3	P:ATP catabolic process; F:ATP binding; F:ATPase activity	EC:3.6.1.3	N	gene_5935	62	0	0	14	27	4	4	24	1984495	1984749
gene_5911	8.1903702940283	0.636549351682648	349	Short chain dehydrogenase reductase	Grosmannia clavigera	Ophiostoma piceae	K00540	E1.-.-.-; unclassified metabolism	short-chain dehydrogenase reductase	2	P:metabolic process; F:catalytic activity	-	N	gene_5936	48	0	2	26	53	2	2	10	1984496	1984750
gene_5912	2.6099131403745	-0.925345786986534	265	Short chain dehydrogenase reductase	Grosmannia clavigera	Ophiostoma piceae	K06999	K06999; phospholipase/carboxylesterase	phospholipase carboxylesterase superfamily protein	2	P:metabolic process; F:catalytic activity	-	N	gene_5937	0	0	0	10	14	4	6	2	1984497	1984751
gene_5913	26.2976946907876	-0.18458549047585	700	LCCL domain containing protein	Pestalotiopsis fici	Ophiostoma piceae			lccl domain containing protein	0	-		N	gene_5938	92	0	8	56	108	20	46	34	1984498	1984752
gene_5914	4.45633821671764	-0.459107183563572	551	tRNA-guanine transglycosylase family protein	Grosmannia clavigera	Ophiostoma piceae	K00773	tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]	trna-guanine transglycosylase	4	F:queuine tRNA-ribosyltransferase activity; P:tRNA modification; P:queuosine biosynthetic process; C:cellular_component		N	gene_5939	20	0	0	12	10	0	16	8	1984499	1984753
gene_5915	10.8650175684947	-1.04573917728887	1 070	AP-3 complex subunit	Togninia minima	Sporothrix schenckii	K12396	AP3D1; AP-3 complex subunit delta-1	ap-3 complex subunit delta	2	C:cytoplasmic part; P:protein transport	-	N	gene_5940	40	0	0	21	41	18	18	24	1984500	1984754
gene_5916	8.18617970856801	-0.359848654810877	332	TPR repeat protein oca3 (Overexpression-mediated cell cycle arrest protein 3)	Grosmannia clavigera	Ophiostoma piceae			tetratricopeptide repeat domain-containing protein	2	P:biological_process; C:cellular_component		N	gene_5941	45	0	0	20	47	16	2	8	1984501	1984755
gene_5917	41.5345320452437	0.999886627879985	628	Putative kinetoplast-associated protein KAP	Colletotrichum sublineola	Ophiostoma piceae			kinetoplast-associated protein kap	0	-		N	gene_5942	142	4	24	88	77	16	41	65	1984502	1984756
gene_5918	1.49166466648181	-1.99397476350618	252	Streptomyces cyclase-dehydrase family protein	Grosmannia clavigera	Ophiostoma piceae			cyclase dehydrase	2	F:molecular_function; C:cellular_component		N	gene_5943	0	0	0	0	10	4	4	2	1984503	1984757
gene_5919	14.2222335477866	1.15687038183222	380	Actin-binding protein	Grosmannia clavigera	Ophiostoma piceae			actin-binding protein	2	F:methyltransferase activity; P:methylation	EC:2.1.1.0	N	gene_5944	38	4	4	44	33	12	2	18	1984504	1984758
gene_592	3.95283763907383	0.633267880142753	1 001	Gamma-tubulin complex component 5 (GCP-5)	Grosmannia clavigera	Ophiostoma piceae			gamma-tubulin complex component	3	C:spindle pole; P:microtubule cytoskeleton organization; C:microtubule organizing center		N	gene_593	2	0	4	6	12	2	2	8	1979153	1979407
gene_5920	98.9251191027832	-0.585337710970889	1 484	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6340	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5945	146	6	40	115	546	54	148	244	1984505	1984759
gene_5921	21.5397234507478	-1.53566841361659	365	Fk506 suppressor	Grosmannia clavigera	Ophiostoma piceae			fk506 suppressor	0	-		N	gene_5946	60	0	4	8	124	18	67	27	1984506	1984760
gene_5922	10.0235474533972	-0.291944321024704	433	Serine/threonine-protein kinase	Grosmannia clavigera	Ophiostoma piceae	K02202	CDK7; cyclin-dependent kinase 7 [EC:2.7.11.22 2.7.11.23]	serine threonine-protein kinase	3	P:protein phosphorylation; F:ATP binding; F:protein serine/threonine kinase activity	EC:2.7.11.0	N	gene_5947	18	2	4	2	44	8	12	24	1984507	1984761
gene_5923	10.2488718717754	-0.592081516088594	1 102	Secretion pathway protein sls2	Grosmannia clavigera	Ophiostoma piceae	K15071	RCY1, POF6; recyclin-1	secretion pathway protein sls2	3	P:vesicle docking; C:cytoplasm; P:exocytosis		N	gene_5948	40	0	2	16	40	14	10	28	1984508	1984762
gene_5924	22.9905229502541	-0.861805397960346	343	Putative monoglyceride lipase (MAG hydrolase)	Grosmannia clavigera	Ophiostoma piceae	K01054	MGLL; acylglycerol lipase [EC:3.1.1.23]	alpha beta hydrolase fold family	3	F:hydrolase activity; P:biological_process; C:cellular_component		N	gene_5949	69	0	6	26	83	47	26	41	1984509	1984763
gene_5925	19.4430073426909	-1.15043070018914	389	Putative uncharacterized protein	Eutypa lata	Ophiostoma piceae			related to csi2 protein	0	-		Y	gene_5950	40	0	2	41	85	29	25	59	1984510	1984764
gene_5926	4.22571802436432	-0.727166286739371	197	rRNA-processing protein FCF1 (FAF1-copurifying factor 1)	Pseudogymnoascus destructans	Ophiostoma piceae	K14566	UTP24, FCF1; U3 small nucleolar RNA-associated protein 24	rrna-processing protein fcf1	5	C:nucleolus; C:small-subunit processome; P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-	N	gene_5951	16	0	0	10	21	0	6	21	1984511	1984765
gene_5927	15.6276377146927	-1.20968014958641	603	Nitrogen metabolic regulation protein 1 (Protein NMR)	Grosmannia clavigera	Ophiostoma piceae			nitrogen metabolite repression- -responsible protein	1	P:transcription, DNA-dependent	-	N	gene_5952	25	0	4	19	63	16	36	41	1984512	1984766
gene_5928	9.9806369118172	-2.1952454605523	994	Uncharacterized transcriptional regulatory protein C1F7.11c	Fusarium pseudograminearum	Ophiostoma piceae			c6 transcription factor	2	P:transcription, DNA-dependent; F:binding	-	N	gene_5953	16	0	0	10	52	11	32	24	1984513	1984767
gene_5929	54.7490050589247	1.48135927546815	593	Cell wall glucanase	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 17 protein	1	F:catalytic activity	-	N	gene_5954	578	0	6	154	78	33	24	66	1984514	1984768
gene_593	7.16973334699693	-1.31637279377182	174	Putative uncharacterized protein	Fusarium pseudograminearum	Ophiostoma piceae			---NA---	0	-		N	gene_594	9	0	2	6	23	13	8	29	1979154	1979408
gene_5930	1.36866391732717	0.46069339833528	370	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_5955	16	0	0	2	3	1	0	4	1984515	1984769
gene_5931	0.198753982292089	-0.482856505203245	264	Probable rhamnogalacturonate lyase C	Chaetomium globosum	Ophiostoma piceae			metallophosphoesterase domain-containing protein	1	F:hydrolase activity		N	gene_5956	0	0	0	0	2	0	0	2	1984516	1984770
