transcriptId	proteinId
581140	581140
581142	581142
581143	581143
581148	581148
581151	581151
581149	581149
581154	581154
581161	581161
581167	581167
581162	581162
581164	581164
581168	581168
581173	581173
581176	581176
581178	581178
581179	581179
581273	581273
581274	581274
581275	581275
581276	581276
581278	581278
581279	581279
581284	581284
581281	581281
581289	581289
581288	581288
581290	581290
581291	581291
581296	581296
581294	581294
581304	581304
581305	581305
581310	581310
581319	581319
581320	581320
581321	581321
581314	581314
581323	581323
581324	581324
581332	581332
581333	581333
581330	581330
581335	581335
581341	581341
581342	581342
581343	581343
581338	581338
581412	581412
581410	581410
581411	581411
581413	581413
581414	581414
581415	581415
581417	581417
581422	581422
581424	581424
581438	581438
581439	581439
581442	581442
581530	581530
581532	581532
581526	581526
581533	581533
581534	581534
581535	581535
581536	581536
581544	581544
581545	581545
581537	581537
581538	581538
581539	581539
581546	581546
581547	581547
581549	581549
581554	581554
581560	581560
581558	581558
581559	581559
581573	581573
581706	581706
581707	581707
581711	581711
581715	581715
581716	581716
581718	581718
581720	581720
581721	581721
581727	581727
581731	581731
581736	581736
581813	581813
581814	581814
581825	581825
581826	581826
581823	581823
581829	581829
581830	581830
581831	581831
581835	581835
581836	581836
581839	581839
581841	581841
581842	581842
581977	581977
581980	581980
581981	581981
581988	581988
581982	581982
581985	581985
581993	581993
581995	581995
581996	581996
581997	581997
581998	581998
581992	581992
582002	582002
582000	582000
582004	582004
582007	582007
582008	582008
582012	582012
582013	582013
582014	582014
582015	582015
582010	582010
582016	582016
582017	582017
582024	582024
582110	582110
582116	582116
582118	582118
582124	582124
582121	582121
582123	582123
582126	582126
582134	582134
582130	582130
582136	582136
582139	582139
582140	582140
582141	582141
582142	582142
582223	582223
582224	582224
582232	582232
582233	582233
582235	582235
582237	582237
582241	582241
582238	582238
582239	582239
582243	582243
582244	582244
582255	582255
582254	582254
582274	582274
582271	582271
582277	582277
582283	582283
582291	582291
582296	582296
582297	582297
582298	582298
582299	582299
582398	582398
582403	582403
582401	582401
582407	582407
582409	582409
582410	582410
582411	582411
582412	582412
582413	582413
582414	582414
582424	582424
582425	582425
582437	582437
582438	582438
582445	582445
582449	582449
582450	582450
582448	582448
582452	582452
582454	582454
582460	582460
582461	582461
582457	582457
582458	582458
582463	582463
582465	582465
582469	582469
582472	582472
582474	582474
582476	582476
582477	582477
582483	582483
582488	582488
582490	582490
582495	582495
582496	582496
582497	582497
582512	582512
582513	582513
582514	582514
582515	582515
582519	582519
582518	582518
582631	582631
582632	582632
582633	582633
582634	582634
582637	582637
582641	582641
582646	582646
582647	582647
582650	582650
582654	582654
582657	582657
582658	582658
582662	582662
582665	582665
582667	582667
582677	582677
582683	582683
582684	582684
582688	582688
582800	582800
582802	582802
582807	582807
582805	582805
582806	582806
582808	582808
582811	582811
582815	582815
582821	582821
582818	582818
582820	582820
582827	582827
582824	582824
582833	582833
582834	582834
582840	582840
582836	582836
582844	582844
582845	582845
582846	582846
582847	582847
582852	582852
582853	582853
582856	582856
582860	582860
582861	582861
582872	582872
582869	582869
582870	582870
582877	582877
582879	582879
582880	582880
582884	582884
582885	582885
582881	582881
582883	582883
582892	582892
582895	582895
582893	582893
582894	582894
582903	582903
582904	582904
582905	582905
582906	582906
582899	582899
582902	582902
582909	582909
582910	582910
582912	582912
582914	582914
582919	582919
582921	582921
582922	582922
582918	582918
582985	582985
582992	582992
582996	582996
582997	582997
583000	583000
583001	583001
583003	583003
583004	583004
583008	583008
583009	583009
583005	583005
583006	583006
583017	583017
583023	583023
583022	583022
583078	583078
583079	583079
583083	583083
583081	583081
583089	583089
583094	583094
583095	583095
583096	583096
583104	583104
583105	583105
583099	583099
583100	583100
583101	583101
583108	583108
583109	583109
583110	583110
583111	583111
583114	583114
583217	583217
583223	583223
583220	583220
583222	583222
583226	583226
583225	583225
583237	583237
583235	583235
583243	583243
583242	583242
583325	583325
583335	583335
583336	583336
583332	583332
583334	583334
583337	583337
583339	583339
583346	583346
583348	583348
583344	583344
583345	583345
583351	583351
583354	583354
583412	583412
583413	583413
583411	583411
583414	583414
583417	583417
583422	583422
583423	583423
583426	583426
583429	583429
583441	583441
583439	583439
583442	583442
583448	583448
583449	583449
583535	583535
583536	583536
583540	583540
583541	583541
583546	583546
583545	583545
583551	583551
583550	583550
583552	583552
583557	583557
583556	583556
583562	583562
583563	583563
583569	583569
583570	583570
583575	583575
583579	583579
583581	583581
583582	583582
583584	583584
583589	583589
583591	583591
583595	583595
583688	583688
583685	583685
583686	583686
583692	583692
583696	583696
583695	583695
583700	583700
583703	583703
583707	583707
583704	583704
583708	583708
583712	583712
583715	583715
583720	583720
583742	583742
583746	583746
583755	583755
583757	583757
583758	583758
583759	583759
583769	583769
583771	583771
583768	583768
583775	583775
583777	583777
583780	583780
583782	583782
583783	583783
583784	583784
583781	583781
583789	583789
583791	583791
583788	583788
583794	583794
583795	583795
583796	583796
583808	583808
583810	583810
583812	583812
583816	583816
583818	583818
583819	583819
583820	583820
583821	583821
583823	583823
583824	583824
583829	583829
583830	583830
583833	583833
583831	583831
583904	583904
583902	583902
583906	583906
583907	583907
583909	583909
583913	583913
583921	583921
583918	583918
583924	583924
583925	583925
583927	583927
583928	583928
583937	583937
583938	583938
583935	583935
583977	583977
583976	583976
583984	583984
583990	583990
583994	583994
583996	583996
584000	584000
584001	584001
583997	583997
583998	583998
584004	584004
584003	584003
584061	584061
584067	584067
584072	584072
584069	584069
584070	584070
584076	584076
584087	584087
584084	584084
584085	584085
584086	584086
584092	584092
584088	584088
584089	584089
584090	584090
584094	584094
584095	584095
584105	584105
584099	584099
584101	584101
584102	584102
584103	584103
584167	584167
584169	584169
584170	584170
584173	584173
584174	584174
584171	584171
584179	584179
584176	584176
584181	584181
584180	584180
584191	584191
584189	584189
584193	584193
584197	584197
584196	584196
584198	584198
584229	584229
584233	584233
584235	584235
584239	584239
584247	584247
584248	584248
584254	584254
584255	584255
584252	584252
584256	584256
584264	584264
584289	584289
584295	584295
584293	584293
584304	584304
584306	584306
584307	584307
584313	584313
584317	584317
584320	584320
584321	584321
584324	584324
584329	584329
584330	584330
584331	584331
584332	584332
584334	584334
584333	584333
584338	584338
584336	584336
584339	584339
584343	584343
584341	584341
584342	584342
584347	584347
584348	584348
584349	584349
584356	584356
584354	584354
584357	584357
584360	584360
584399	584399
584406	584406
584407	584407
584409	584409
584410	584410
584412	584412
584414	584414
584415	584415
584424	584424
584426	584426
584428	584428
584430	584430
584493	584493
584499	584499
584497	584497
584507	584507
584506	584506
584508	584508
584509	584509
584593	584593
584594	584594
584597	584597
584598	584598
584600	584600
584601	584601
584604	584604
584608	584608
584611	584611
584615	584615
584612	584612
584613	584613
584614	584614
584663	584663
584659	584659
584665	584665
584670	584670
584672	584672
584676	584676
584678	584678
584679	584679
584680	584680
584681	584681
584773	584773
584780	584780
584782	584782
584783	584783
584786	584786
584785	584785
584787	584787
584789	584789
584791	584791
584798	584798
584837	584837
584839	584839
584842	584842
584850	584850
584851	584851
584853	584853
584858	584858
584859	584859
584861	584861
584863	584863
584869	584869
584934	584934
584935	584935
584932	584932
584938	584938
584937	584937
584939	584939
584943	584943
584947	584947
584950	584950
584954	584954
584955	584955
584956	584956
584957	584957
584958	584958
584959	584959
584951	584951
584952	584952
584960	584960
584964	584964
584965	584965
584966	584966
584967	584967
584968	584968
584972	584972
584970	584970
584971	584971
584999	584999
585006	585006
585008	585008
585009	585009
585013	585013
585016	585016
585022	585022
585023	585023
585115	585115
585113	585113
585117	585117
585119	585119
585122	585122
585123	585123
585127	585127
585126	585126
585180	585180
585181	585181
585185	585185
585195	585195
585191	585191
585192	585192
585198	585198
585196	585196
585197	585197
585200	585200
585202	585202
585203	585203
585208	585208
585231	585231
585237	585237
585241	585241
585238	585238
585244	585244
585246	585246
585250	585250
585251	585251
585248	585248
585254	585254
585253	585253
585256	585256
585257	585257
585288	585288
585294	585294
585292	585292
585293	585293
585300	585300
585301	585301
585302	585302
585305	585305
585307	585307
585310	585310
585313	585313
585326	585326
585327	585327
585332	585332
585334	585334
585340	585340
585358	585358
585363	585363
585368	585368
585374	585374
585372	585372
585380	585380
585376	585376
585377	585377
585384	585384
585381	585381
585382	585382
585390	585390
585391	585391
585395	585395
585396	585396
585399	585399
585404	585404
585401	585401
585406	585406
585433	585433
585434	585434
585439	585439
585435	585435
585436	585436
585437	585437
585440	585440
585447	585447
585448	585448
585453	585453
585455	585455
585456	585456
585460	585460
585461	585461
585516	585516
585513	585513
585518	585518
585524	585524
585528	585528
585529	585529
585531	585531
585533	585533
585535	585535
585538	585538
585565	585565
585567	585567
585568	585568
585566	585566
585572	585572
585574	585574
585578	585578
585579	585579
585586	585586
585590	585590
585588	585588
585589	585589
585639	585639
585640	585640
585638	585638
585646	585646
585649	585649
585650	585650
585654	585654
585656	585656
585664	585664
585660	585660
585667	585667
585668	585668
585669	585669
585708	585708
585709	585709
585713	585713
585718	585718
585722	585722
585724	585724
585726	585726
585727	585727
585728	585728
585732	585732
585735	585735
585779	585779
585781	585781
585782	585782
585785	585785
585790	585790
585796	585796
585792	585792
585799	585799
585804	585804
585813	585813
585812	585812
585814	585814
585819	585819
585821	585821
585824	585824
585831	585831
585835	585835
585839	585839
585840	585840
585841	585841
585842	585842
585848	585848
585849	585849
585854	585854
585850	585850
585853	585853
585905	585905
585904	585904
585908	585908
585911	585911
585913	585913
585912	585912
585914	585914
585921	585921
585925	585925
585926	585926
585923	585923
585958	585958
585959	585959
585965	585965
585967	585967
585968	585968
585970	585970
585979	585979
585976	585976
585984	585984
585983	585983
585986	585986
585990	585990
585991	585991
585992	585992
586013	586013
586017	586017
586024	586024
586025	586025
586026	586026
586027	586027
586028	586028
586037	586037
586036	586036
586044	586044
586045	586045
586039	586039
586041	586041
586042	586042
586043	586043
586046	586046
586088	586088
586089	586089
586094	586094
586095	586095
586100	586100
586105	586105
586113	586113
586131	586131
586132	586132
586147	586147
586145	586145
586151	586151
586152	586152
586148	586148
586156	586156
586161	586161
586164	586164
586166	586166
586167	586167
586168	586168
586179	586179
586178	586178
586180	586180
586183	586183
586182	586182
586210	586210
586216	586216
586224	586224
586227	586227
586229	586229
586231	586231
586241	586241
586242	586242
586243	586243
586250	586250
586252	586252
586256	586256
586261	586261
586265	586265
586270	586270
586272	586272
586267	586267
586299	586299
586311	586311
586312	586312
586313	586313
586314	586314
586372	586372
586375	586375
586379	586379
586384	586384
586388	586388
586391	586391
586393	586393
586397	586397
586405	586405
586404	586404
586410	586410
586406	586406
586407	586407
586408	586408
586409	586409
586417	586417
